08170;PRATS DE REI (ELS)
08171;PRATS DE LLUÇANÈS
08172;PREMIA DE MAR
08174;PUIGDÀLBER
08175;AMETLLA DE MEROLA (LA)
08176;CONILL
08177;QUAR (LA)
08178;CASETES (LES)
08179;CODINES (LES)
08180;RIPOLLET
08181;ROCA DEL VALLÈS (LA)
08182;PONT VILOMARA I ROCAFORT PONT
08183;RODA DE TER
08184;RUBI
08185;PLA DE RUBIÓ (EL)
08187;BERARD
08188;GUARDIA (LA)
08189;BOIXADORS
08190;SALDES
08191;BOTJOSA (LA)
08192;SANTPEDOR
08193;SANT ISCLE DE VALLALTA
08194;SANT ADRIA DE BESOS
08195;SANT AGUSTÍ DE LLUÇANÈS
08196;SANT ANDREU DE LA BARCA
08197;SANT ANDREU DE LLAVANERESSANT
08198;ALFOU
08199;SANT BARTOMEU DEL GRAU
08200;SANT BOI DE LLOBREGAT
08201;GALLIFA
08202;BATLLORIA (LA)
08203;SANT CEBRIÀ DE VALLALTA
08204;SANT CLIMENT DE LLOBREGATSANT
08205;FLORESTA (LA)
08206;SANT CUGAT SESGARRIGUES
08207;SANT ESTEVE PALAUTORDERA SANT
08208;VINYES DEL TURÓ
08209;COLONIA BOSC MONTEALEGRE COLON
08210;SANT FELIU DE CODINES
08211;SANT FELIU DE LLOBREGAT
08212;SANT FELIU SASSERRA
08213;ROSALEDA DE BAGES (LA)
08214;VILASSAR DE DALT
08215;SANT HIPÒLIT DE VOLTREGÀ SANT
08216;SANT JAUME DE FRONTANYÀ
08217;SANT JOAN DESPI
08218;JONCADELLA
08219;VILASSAR DE MAR
08220;SANT JULIÀ DE VILATORTA
08221;SANT JUST DESVERN
08222;BEGUDA ALTA (LA)
08223;SANT LLORENÇ SAVALL
08224;ABELLA (L')
08225;SANT MARTÍ D'ALBARS
08226;SANT MARTÍ DE TOUS
08227;BARRI LA BLEDA
08228;SANT MARTÍ SESGUEIOLES
08229;CASTELLTALLAT
08230;NUCLI ANTIC
08231;CAN MACIA
08232;SANT PERE DE RIUDEBITLLESSANT
08233;SANT PERE DE TORELLÓ
08234;BOSCASSOS Y VALLSERENA
08235;SANT POL DE MAR
08236;SANT QUINTÍ DE MEDIONA
08237;SANT QUIRZE DE BESORA
08238;FONTS (LES)
08239;SANT QUIRZE SAFAJA
08240;CAN BENET DE LA PRUA
08241;SANT SADURNÍ D'OSORMORT
08242;COLONIA PUIG (LA)
08243;SANTA CECÍLIA DE VOLTREGÀ*DISE
08244;COLÒNIA GÜELL
08245;SANTA COLOMA DE GRAMENET SANTA
08246;SANTA EUGÈNIA DE BERGA
08247;STA EULÀLIA DE RIUPRIMER STA E
08248;BONAIRE (EL)
08249;SANTA FE DEL PENEDÈS
08250;SANTA MARGARIDA MONTBUI
08251;CAL RUBIO
08252;BARBERÀ DEL VALLÈS
08253;SANTA MARIA DE BESORA
08254;CANTONIGROS
08255;MOLINA (LA)
08256;STA MARIA DE MARTORELLES BARRI
08257;SANTA MARIA DE MIRALLES
08258;RAVAL DE LA ROVIROLA (EL)*DISE
08259;BARQUERES (LES)
08260;FLORIDA (LA)
08261;CASC URBÀ-SANTA SUSANNA
08262;BOADAS
08263;SANT VICENÇ DELS HORTS
08264;SANT VICENÇ DE MONTALT
08265;BORGONYA
08266;CERDANYOLA DEL VALLES
08267;SENTMENAT
08268;RODONELLA (LA)
08269;SEVA
08270;BOTIGUES (LES)
08271;SANTA LLÚCIA
08272;SORA
08273;CA L'AVI
08274;SÚRIA
08275;TAVÈRNOLES
08276;AVENCO
08277;TALAMANCA
08278;GURRI (EL)
08279;FONTS (LES)
08280;SANT BARTOMEU SESGORGUES *DISE
08281;TEIA CENTRE
08282;TIANA
08283;TONA
08284;TORDERA
08285;TORELLÓ
08286;TORRE BAIXA (LA)
08287;CAN NADAL DE LA BOGADELLACAN N
08288;VERNA (LA)
08289;TORRELLES DE LLOBREGAT
08290;ULLASTRELL
08291;VACARISSES
08292;VALLBONA D'ANOIA
08293;SANT JULIÀ DE FREIXENS
08294;VALLGORGUINA
08295;CASETES (LES)
08296;VALLROMANES
08297;MONTFALCO
08298;VIC
08299;VILADA
08300;VILADECAVALLS
08301;VILADECANS
08302;VILANOVA DEL CAMÍ
08303;SANT ANDREU DE BANCELLS
08304;BELLVER
08305;BORDALLET (EL)
08306;VILALBA SASSERRA
08307;VILANOVA I LA GELTRU
08308;SANT JOAN DE MONTDARN
08901;PRUIT
08902;VILANOVA DEL VALLES
08903;SANT JULIÀ DE CERDANYOLA SANT
08904;BADIA DEL VALLES
08905;CAN IGLÈSIES
09001;ABAJAS
09003;ADRADA DE HAZA
09006;AGUAS CANDIDAS
09007;AGUILAR DE BUREBA
09009;ALBILLOS
09010;ALCOCERO DE MOLA
09011;BARRIO DE BRICIA
09012;HIGON
09013;ALTABLE
09014;AHEDO DE BUTRON
09016;AMEYUGO
09017;ANGUIX
09018;AGUILERA (LA)
09019;ARANDILLA
09020;ARAUZO DE MIEL
09021;ARAUZO DE SALCE
09022;ARAUZO DE TORRE
09023;ARCOS
09024;ARENILLAS DE RIOPISUERGA ARENI
09025;ARIJA
09026;AGES
09027;ARRAYA DE OCA
09029;ATAPUERCA
09030;CUBILLO DEL CESAR
09032;AVELLANOSA DE MUÑO
09033;BAHABON DE ESGUEVA
09034;BALBASES (LOS)
09035;BAÑOS DE VALDEARADOS
09036;BAÑUELOS DE BUREBA
09037;BARBADILLO DE HERREROS
09038;BARBADILLO DEL MERCADO
09039;BARBADILLO DEL PEZ
09041;BARRIO DE MUÑO
09043;BARRIO DE DIAZ RUIZ
09044;BARRIOS DE COLINA
09045;ARCELLARES DEL TOZO
09046;BASCUÑANA
09047;BELBIMBRE
09048;AVELLANOSA DE RIOJA
09050;BERBERANA
09051;BERLANGAS DE ROA
09052;BERZOSA DE BUREBA
09054;BOZOO
09055;BRAZACORTA
09056;BRIVIESCA
09057;BUGEDO
09058;BUNIEL
09059;BURGOS
09060;BUSTO DE BUREBA
09061;CABAÑES DE ESGUEVA
09062;CABEZON DE LA SIERRA
09063;CAVIA
09064;CALERUEGA
09065;CAMPILLO DE ARANDA
09066;CAMPOLARA
09067;CANICOSA DE LA SIERRA
09068;CANTABRANA
09070;CARAZO
09071;ARCONADA
09072;CARCEDO DE BURGOS
09073;CARDEÑADIJO
09074;CARDEÑAJIMENO
09075;CARDEÑUELA RIOPICO
09076;CARRIAS
09077;CASCAJARES DE BUREBA
09078;CASCAJARES DE LA SIERRA
09079;CASTELLANOS DE CASTRO
09082;CASTILDELGADO
09083;CASTIL DE PEONES
09084;CASTRILLO DE LA REINA
09085;CASTRILLO DE LA VEGA
09086;CASTRILLO DEL VAL
09088;CASTRILLO DE RIOPISUERGA CASTR
09090;CASTRILLO MOTA DE JUDIOS CASTR
09091;CASTROJERIZ
09093;CAYUELA
09094;CEBRECOS
09095;CELADA DEL CAMINO
09098;CEREZO DE RIO TIRON
09100;CERRATON DE JUARROS
09101;CIADONCHA
09102;CILLAPERLATA
09103;CILLERUELO DE ABAJO
09104;CILLERUELO DE ARRIBA
09105;BRIONGOS DE CERVERA
09108;COGOLLOS
09109;AGUILLO
09110;CONTRERAS
09112;CORUÑA DEL CONDE
09113;COVARRUBIAS
09114;CUBILLO DEL CAMPO
09115;CUBO DE BUREBA
09117;CUEVA DE ROA (LA)
09119;CUEVAS DE SAN CLEMENTE
09120;ENCIO
09122;ESPINOSA DE CERVERA
09123;ESPINOSA DEL CAMINO
09124;BARCENAS
09125;ARENILLAS DE MUÑO
09127;FONTIOSO
09128;FRANDOVINEZ
09129;FRESNEDA LA SIERRA TIRON FRESN
09130;FRESNEÑA
09131;FRESNILLO DE LAS DUEÑAS
09132;FRESNO DE RIO TIRON
09133;FRESNO DE RODILLA
09134;FRIAS
09135;CALZADA DE BUREBA
09136;FUENTECEN
09137;FUENTELCESPED
09138;FUENTELISENDO
09139;FUENTEMOLINOS
09140;FUENTENEBRO
09141;FUENTESPINA
09143;AHEDO DE BUREBA
09144;GALLEGA (LA)
09148;GRIJALBA
09149;GRISALEÑA
09151;GUMIEL DE IZAN
09152;GUMIEL DE MERCADO
09154;HACINAS
09155;HAZA
09159;HONTANAS
09160;HONTANGAS
09162;HONTORIA DE LA CANTERA
09163;ALDEA DEL PINAR
09164;HONTORIA DE VALDEARADOS
09166;BORCOS
09167;HORNILLOS DEL CAMINO
09168;HORRA (LA)
09169;HORTIGÜELA
09170;HOYALES DE ROA
09172;HUERMECES
09173;HUERTA DE ARRIBA
09174;HINOJAR DEL REY
09175;CONGOSTO
09176;HURONES
09177;CUEVA DE JUARROS
09178;IBRILLOS
09179;IGLESIARRUBIA
09180;IGLESIAS
09181;CAÑIZAR DE ARGAÑO
09182;ITERO DEL CASTILLO
09183;JARAMILLO DE LA FUENTE
09184;JARAMILLO QUEMADO
09189;CASTROBARTO
09190;MIJALA
09191;ACEÑA
09192;ARROYO DE SAN ZADORNIL
09194;CASTRILLO-SOLARANA
09195;LLANO DE BUREBA
09196;MADRIGAL DEL MONTE
09197;MADRIGALEJO DEL MONTE
09198;MAHAMUD
09199;MAMBRILLA DE CASTREJON
09200;CUBILLEJO
09201;MAMOLAR
09202;MANCILES
09206;MAZUELA
09208;MECERREYES
09209;ANGOSTO
09211;MELGAR DE FERNAMENTAL
09213;ALMENDRES
09214;AGUERA
09215;BARCENILLAS DE CEREZOS
09216;BRIZUELA
09217;ALMIÑE (EL)
09218;MILAGROS
09219;ARCE
09220;MIRAVECHE
09221;COJOBAR
09223;MONASTERIO DE LA SIERRA
09224;MONASTERIO DE RODILLA
09225;MONCALVILLO
09226;MONTERRUBIO DE LA DEMANDAMONTE
09227;MONTORIO
09228;MORADILLO DE ROA
09229;NAVA DE ROA
09230;NAVAS DE BUREBA
09231;NEBREDA
09232;NEILA
09235;OLMEDILLO DE ROA
09236;OLMILLOS DE MUÑO
09238;BARCINA DE LOS MONTES
09239;OQUILLAS
09241;ORBANEJA RIOPICO
09242;PADILLA DE ABAJO
09243;PADILLA DE ARRIBA
09244;PADRONES DE BUREBA
09246;PALACIOS DE LA SIERRA
09247;PALACIOS DE RIOPISUERGA
09248;PALAZUELOS DE LA SIERRA
09249;PALAZUELOS DE MUÑO
09250;HORMIGUERO (EL)
09251;PANCORBO
09253;PARDILLA
09255;CUBILLA DE LA SIERRA
09256;BOADA DE ROA
09257;PEDROSA DEL PARAMO
09258;PEDROSA DEL PRINCIPE
09259;LODOSO
09261;PEÑARANDA DE DUERO
09262;PERAL DE ARLANZA
09265;PIERNIGAS
09266;PINEDA DE LA SIERRA
09267;PINEDA TRASMONTE
09268;GETE
09269;PIEDRAHITA DE MUÑO
09270;PINILLA TRASMONTE
09272;CASTIL DE LENCES
09273;PRADANOS DE BUREBA
09274;GARGANCHON
09275;PRESENCIO
09276;PUEBLA DE ARGANZON (LA)
09277;PUENTEDURA
09279;QUEMADA
09280;QUINTANABUREBA
09281;QUINTANA DEL PIDIO
09283;MARCILLO
09287;QUINTANAORTUÑO
09288;QUINTANAPALLA
09289;QUINTANAR DE LA SIERRA
09292;QUINTANAVIDES
09294;QUINTANILLA DE LA MATA
09295;CASTROCENIZA
09297;QUINTANILLAS (LAS)
09298;QUINTANILLA SAN GARCIA
09301;QUINTANILLA VIVAR
09302;RABANERA DEL PINAR
09303;ALARCIA
09304;RABE DE LAS CALZADAS
09306;ALBACASTRO
09307;REDECILLA DEL CAMINO
09308;QUINTANILLA DEL MONTE
09309;REGUMIEL DE LA SIERRA
09310;REINOSO
09311;RETUERTA
09312;REVILLA (LA)
09314;QUINTANALARA
09315;HUMIENTA
09316;REVILLA VALLEJERA
09317;REZMONDO
09318;RIOCAVADO DE LA SIERRA
09321;ROA
09323;QUINTANILLA CABE ROJAS
09325;ROYUELA DE RIO FRANCO
09326;RUBENA
09327;RUBLACEDO DE ABAJO
09328;HERRERA DE VALDIVIELSO
09329;SALAS DE BUREBA
09330;ARROYO DE SALAS
09332;SALDAÑA DE BURGOS
09334;BUEZO
09335;SAN ADRIAN DE JUARROS
09337;SAN JUAN DEL MONTE
09338;QUINTANILLA LAS CARRETAS QUINT
09339;SAN MARTIN DE RUBIALES
09340;IGLESIAPINTA
09343;SANTA CECILIA
09345;SANTA CRUZ DE LA SALCEDA SANTA
09346;SANTA CRUZ DEL VALLE URBISANTA
09347;SANTA GADEA DEL CID
09348;SANTA INES
09350;SANTA MARIA DEL CAMPO
09351;PIEDRAHITA DE JUARROS
09352;SANTA MARIA DEL MERCADILLSANTA
09353;SANTA MARIA RIBARREDONDA SANTA
09354;SANTA OLALLA DE BUREBA
09355;SANTIBAÑEZ DE ESGUEVA
09356;BARRIOSUSO
09358;HINOJAR DE CERVERA
09360;ESPINOSA DEL MONTE
09361;AYOLUENGO
09362;SARRACIN
09363;CASTRILLO DE MURCIA
09365;SEQUERA DE HAZA (LA)
09366;SOLARANA
09368;MAHALLOS
09369;PINILLOS DE ESGUEVA
09372;SOTRAGERO
09373;AMAYA
09374;SUSINOS DEL PARAMO
09375;TAMARON
09377;TARDAJOS
09378;TEJADA
09380;TERRADILLOS DE ESGUEVA
09381;TAÑABUEYES
09382;TOBAR
09384;TORDOMAR
09386;TORRECILLA DEL MONTE
09387;TORREGALINDO
09388;TORRELARA
09389;HONTORIA DE RIOFRANCO
09390;TORRESANDINO
09391;TORTOLES DE ESGUEVA
09392;TOSANTOS
09394;ARROYUELO
09395;BAÑUELOS DEL RUDRON
09396;TUBILLA DEL LAGO
09398;NUEZ DE ARRIBA (LA)
09400;VADOCONDES
09403;VALDEANDE
09405;VALDEZATE
09406;VALDORROS
09407;VALMALA
09408;VALLARTA DE BUREBA
09409;ARGES
09410;ANGULO
09411;CUEVA CARDIEL
09412;BARCINA DEL BARCO
09413;ARGOMEDO
09414;HUERTA DE ABAJO
09415;CORRALEJO
09416;AYLANES
09417;VALLEJERA
09418;VALLES DE PALENZUELA
09419;VALLUERCANES
09421;GUMA
09422;VID DE BUREBA (LA)
09423;VILEÑA
09424;VILORIA DE RIOJA
09425;VILVIESTRE DEL PINAR
09427;ACEDILLO
09428;VILLAESCUSA DE ROA
09429;QUINTANILLA DEL MONTE EN QUINT
09430;RUPELO
09431;OCON DE VILLAFRANCA
09432;VILLAFRUELA
09433;EZQUERRA
09434;VILLAGONZALO PEDERNALES
09437;VILLAHOZ
09438;VILLALBA DE DUERO
09439;RENUNCIO
09440;VILLALBILLA DE GUMIEL
09441;VILLALDEMIRO
09442;VILLALMANZO
09443;VILLAMAYOR DE LOS MONTES VILLA
09444;VILLAMAYOR DE TREVIÑO
09445;VILLAMBISTIA
09446;VILLAMEDIANILLA
09447;VILLAMIEL DE LA SIERRA
09448;VILLAFUERTES
09449;VILLANUEVA DE ARGAÑO
09450;VILLANUEVA DE CARAZO
09451;VILLANUEVA DE GUMIEL
09454;VILLANUEVA DE TEBA
09455;VILLAQUIRAN DE LA PUEBLA VILLA
09456;VILLANUEVA DE LAS CARRETAVILLA
09458;VILLARIEZO
09460;VILLASANDINO
09463;URREZ
09464;VILLATUELDA
09466;REVENGA
09467;VILLAVERDE-MOGINA
09471;VILLAYERNO MORQUILLAS
09472;VILLAZOPEQUE
09473;VILLAMORON
09476;MAZUECO
09478;VIZCAINOS
09480;ZAEL
09482;ZARZOSA DE RIO PISUERGA
09483;ZAZUAR
09485;ZUÑEDA
09901;QUINTANILLA DEL AGUA
09902;AVELLANOSA DEL PARAMO
09903;ALDEA (LA)
09904;CELADA DE LA TORRE
09905;CORTIGUERA
09906;CABAÑUELA (LA)
09907;ARROYAL
09908;AOSTRI DE LOSA
10001;ABADIA
10002;ABERTURA
10003;ACEBO
10004;ACEHUCHE
10005;ACEITUNA
10006;AHIGAL
10007;ALBALA
10008;ALCANTARA
10009;ALCOLLARIN
10010;ALCUESCAR
10011;ALDEACENTENERA
10012;ALDEA DEL CANO
10013;ALDEA DEL OBISPO (LA)
10014;ALDEANUEVA DE LA VERA
10015;ALDEANUEVA DEL CAMINO
10016;ALDEHUELA DEL JERTE
10017;ALIA
10018;ALISEDA
10019;ALMARAZ
10020;ALMOHARIN
10021;ARROYO DE LA LUZ
10022;ARROYOMOLINOS DE LA VERA ARROY
10023;ARROYOMOLINOS
10024;BAÑOS DE MONTEMAYOR
10025;BARRADO
10026;BELVIS DE MONROY
10027;BENQUERENCIA
10028;BERROCALEJO
10029;BERZOCANA
10030;BOHONAL DE IBOR
10031;BOTIJA
10032;BROZAS
10033;CABAÑAS DEL CASTILLO
10034;CABEZABELLOSA
10035;CABEZUELA DEL VALLE
10036;CABRERO
10037;CACERES
10038;CACHORRILLA
10039;CADALSO
10040;CALZADILLA
10041;ARROLOBOS
10042;CAMPILLO DE DELEITOSA
10043;CAMPO LUGAR
10044;CAÑAMERO
10045;CAÑAVERAL
10046;CARBAJO
10047;CARCABOSO
10048;CARRASCALEJO
10049;CASAR DE CACERES
10050;AZABAL
10051;CARABUSINO
10052;CASAS DE DON ANTONIO
10053;CASAS DE DON GOMEZ
10054;CASAS DEL CASTAÑAR
10055;CASAS DEL MONTE
10056;CASAS DE MILLAN
10057;CASAS DE MIRAVETE
10058;BALDIO
10059;CASILLAS DE CORIA
10060;CASTAÑAR DE IBOR
10061;CECLAVIN
10062;CEDILLO
10063;CEREZO
10064;CILLEROS
10065;COLLADO DE LA VERA
10066;CONQUISTA DE LA SIERRA
10067;CORIA
10068;CUACOS DE YUSTE
10069;CUMBRE (LA)
10070;DELEITOSA
10071;DESCARGAMARIA
10072;ELJAS
10073;ESCURIAL
10075;FRESNEDOSO DE IBOR
10076;AVARIENTOS
10077;GARCIAZ
10078;GARGANTA (LA)
10079;GARGANTA LA OLLA
10080;GARGANTILLA
10081;GARGÜERA
10082;GARROVILLAS DE ALCONETAR GARRO
10083;GARVIN DE LA JARA
10084;GATA
10085;GORDO (EL)
10086;GRANJA (LA)
10087;GUADALUPE
10088;GUIJO DE CORIA
10089;BATAN (EL)
10090;GUIJO DE GRANADILLA
10091;GUIJO DE SANTA BARBARA
10092;HERGUIJUELA
10093;HERNAN-PEREZ
10094;HERRERA DE ALCANTARA
10095;HERRERUELA
10096;HERVAS
10097;HIGUERA DE ALBALAT
10098;HINOJAL
10099;HOLGUERA
10100;HOYOS
10101;HUELAGA
10102;IBAHERNANDO
10103;JARAICEJO
10104;JARAIZ DE LA VERA
10105;JARANDILLA DE LA VERA
10106;JARILLA
10107;JERTE
10108;CABEZO
10109;LOGROSAN
10110;LOSAR DE LA VERA
10111;MADRIGAL DE LA VERA
10112;MADRIGALEJO
10113;MADROÑERA
10114;MAJADAS
10115;MALPARTIDA DE CACERES
10116;BAZAGONA (LA)
10117;MARCHAGAZ
10118;MATA DE ALCANTARA
10119;MEMBRIO
10120;MESAS DE IBOR
10121;ALONSO DE OJEDA
10122;MILLANES
10123;MIRABEL
10124;MOHEDAS DE GRANADILLA
10125;MONROY
10126;MONTANCHEZ
10127;ATALAYA
10128;MORALEJA
10129;MORCILLO
10130;NAVACONCEJO
10131;NAVALMORAL DE LA MATA
10132;NAVALVILLAR DE IBOR
10133;NAVAS DEL MADROÑO
10134;NAVEZUELAS
10135;ACEITUNILLA
10136;ALMENDRAL
10137;PALOMERO
10138;PASARON DE LA VERA
10139;PEDROSO DE ACIM
10140;PERALEDA DE LA MATA
10141;PERALEDA DE SAN ROMAN
10142;PERALES DEL PUERTO
10143;PESCUEZA
10144;PESGA (LA)
10145;PIEDRAS ALBAS
10146;ALDEHUELA
10147;PIORNAL
10148;PLASENCIA
10149;PLASENZUELA
10150;PORTAJE
10151;PORTEZUELO
10152;POZUELO DE ZARZON
10153;PUERTO DE SANTA CRUZ
10154;REBOLLAR
10155;PAJARES DE LA RIVERA
10156;ROBLEDILLO DE GATA
10157;ROBLEDILLO DE LA VERA
10158;ROBLEDILLO DE TRUJILLO
10159;ROBLEDOLLANO
10160;ROMANGORDO
10161;RUANES
10162;SALORINO
10163;SALVATIERRA DE SANTIAGO
10164;SAN MARTIN DE TREVEJO
10165;SANTA ANA
10166;SANTA CRUZ DE LA SIERRA
10167;BRONCO (EL)
10168;SANTA MARTA DE MAGASCA
10169;SANTIAGO DE ALCANTARA
10170;SANTIAGO DEL CAMPO
10171;SANTIBAÑEZ EL ALTO
10172;SANTIBAÑEZ EL BAJO
10173;SAUCEDILLA
10174;SEGURA DE TORO
10175;SERRADILLA
10176;SERREJON
10177;SIERRA DE FUENTES
10178;TALAVAN
10179;TALAVERUELA DE LA VERA
10180;BARQUILLA (LA)
10181;TEJEDA DE TIETAR
10182;HERGUIJUELA (LA)
10183;TORNAVACAS
10184;TORNO (EL)
10185;TORRECILLA DE LOS ANGELESTORRE
10186;TORRECILLAS DE LA TIESA
10187;TORRE DE DON MIGUEL
10188;TORRE DE SANTA MARIA
10189;TORREJONCILLO
10190;TORREJON EL RUBIO
10191;TORREMENGA
10192;TORREMOCHA
10193;TORREORGAZ
10194;TORREQUEMADA
10195;BELEN
10196;VALDASTILLAS
10197;VALDECAÑAS DE TAJO
10198;VALDEFUENTES
10199;VALDEHUNCAR
10200;VALDELACASA DE TAJO
10201;VALDEMORALES
10202;VALDEOBISPO
10203;ALCORNEO
10204;VALVERDE DE LA VERA
10205;VALVERDE DEL FRESNO
10206;VIANDAR DE LA VERA
10207;VILLA DEL CAMPO
10208;VILLA DEL REY
10209;VILLAMESIAS
10210;TREVEJO
10211;VILLANUEVA DE LA SIERRA
10212;VILLANUEVA DE LA VERA
10213;NAVATRASIERRA
10214;VILLAR DE PLASENCIA
10215;VILLASBUENAS DE GATA
10216;ZARZA DE GRANADILLA
10217;ZARZA DE MONTANCHEZ
10218;ZARZA LA MAYOR
10219;ZORITA
10901;ROSALEJO
10902;VEGAVIANA
10903;ALAGÓN DEL RÍO
10904;TIETAR
10905;PUEBLONUEVO DE MIRAMONTESPUEBL
11001;ALCALA DE LOS GAZULES
11002;ALCALA DEL VALLE
11003;ALGAR
11004;ALGECIRAS
11005;ALGODONALES
11006;ABRAJANEJO
11007;BARBATE
11008;BARRIOS (LOS)
11009;BENAOCAZ
11010;BORNOS
11011;BOSQUE (EL)
11012;CADIZ
11013;ALMORAIMA
11014;BARRIO NUEVO
11015;CHICLANA DE LA FRONTERA
11016;CHIPIONA
11017;ESPERA
11018;ARROYOMOLINOS
11019;BENAMAHOMA
11020;ALCORNOCALEJOS
11021;ANGELES (LOS)
11022;LINEA LA CONCEPCION (LA) LINEA
11023;ALBUREJOS (LOS)
11024;OLVERA
11025;PATERNA DE RIVERA
11026;PRADO DEL REY
11027;PUERTO DE STA MARIA (EL) PUERT
11028;JARANA
11029;POZO AMARGO
11030;BERCIAL (EL)
11031;ARSENAL DE LA CARRACA
11032;ALGAIDA (LA)
11033;CAMPAMENTO
11034;SETENIL
11035;ALAMILLO (EL)
11036;TORRE ALHAQUIME
11037;TREBUJENA
11038;UBRIQUE
11039;BARCA (LA)
11040;VILLALUENGA DEL ROSARIO
11041;CIERVA (LA)
11042;ARROYO MOLINOS
11901;BENALUP
11902;ALCORNOCALEJO
11903;SAN MARTIN DEL TESORILLO MONTE
12001;ATZENETA DEL MAESTRAT
12002;AIN
12003;ALBOCASSER
12004;ALCALA DE XIVERT
12005;ALCORA (L')
12006;ALCUDIA DE VEO
12007;ALFONDEGUILLA
12008;ALGIMIA DE ALMONACID
12009;ALMASSORA
12010;ALMEDIJAR
12011;ALMENARA
12012;ALTURA
12013;ARAÑUEL
12014;ARES DEL MAESTRAT
12015;ARGELITA
12016;ARTANA
12017;AYODAR
12018;AZUEBAR
12020;BARRACAS
12021;BETXI
12022;ARTEAS DE ABAJO
12024;BENAFER
12025;BENAFIGOS
12026;BENASSAL
12027;BENICARLO
12028;BENICASIM
12029;BENLLOC
12031;BORRIOL
12032;ALQUERIAS SANTA BARBARA
12033;BORSERAL (EL)
12034;CALIG
12036;CANET LO ROIG
12037;CASTELL DE CABRES
12038;CASTELLFORT
12039;CASTELLNOVO
12040;CASTELLÓ DE LA PLANA/CASTCASTE
12041;BENACHERA
12042;AVELLA (LA)
12043;CAUDIEL
12044;CERVERA DEL MAESTRE
12045;CINCTORRES
12046;CIRAT
12048;CORTES DE ARENOSO
12049;COSTUR
12050;COVES DE VINROMA (LES)
12051;CULLA
12052;ANROIG
12053;CHILCHES/XILXES
12055;XODOS/CHODOS
12056;CHOVAR
12057;ESLIDA
12058;ESPADILLA
12059;FANZARA
12060;FIGUEROLES
12061;FORCALL
12063;FUENTE LA REINA
12064;FUENTES DE AYODAR
12065;GAIBIEL
12067;GELDO
12068;HERBERS
12069;HIGUERAS
12070;JANA (LA)
12071;JERICA
12072;LUCENA DEL CID
12073;GIRABA DE ABAJO
12074;CASABLANCA
12075;MATA DE MORELLA (LA)
12076;MATET
12077;GRAO
12078;MONTAN
12079;ALQUERIA (LA)
12080;VESPA (LA)
12081;NAVAJAS
12082;MASCARELL
12083;LOMAS (LAS)
12084;APEADERO DE BECHI
12085;AMPLARIES (LES)
12087;PALANQUES
12088;PAVIAS
12089;PEÑISCOLA
12090;PINA DE MONTALGRAO
12091;PORTELL DE MORELLA
12092;LOS CALPES
12093;BALLESTAR
12094;POBLA TORNESA (LA)
12095;RIBESALBES
12096;BEL
12097;CANALES
12098;MASIA DEL ANDALUZ ABAJO
12099;SANT JORDI/SAN JORGE
12100;SANT MATEU
12101;SAN RAFAEL DEL RIO
12102;SANTA MAGDALENA DE PULPISSANTA
12103;SERRATELLA (LA)
12104;ESPERANZA (LA)
12105;BRUSALET (EL)
12106;SONEJA
12107;SOT DE FERRER
12108;SUERAS/SUERA
12109;TALES
12110;TERESA
12111;TIRIG
12112;TODOLELLA
12113;TOGA
12114;TORAS
12115;TORO (EL)
12116;TORRALBA DEL PINAR
12117;TORREBLANCA
12118;TORRECHIVA
12119;TORRE D'EN BESORA (LA)
12120;TORRE D'EN DOMENEC (LA)
12121;FUENTE DE LA SALUD
12122;BARRANQUET
12123;VALLAT
12124;BARONA (LA)
12125;VALL DE ALMONACID
12126;VALL D'UIXO (LA)
12127;VALLIBONA
12128;BASSETA (LA)
12129;VILAFRANCA/VILLAFRANCA DEVILAF
12130;BIBIOJ
12131;VILLAMALUR
12132;MAS DE CALAF
12133;VILLANUEVA DE VIVER
12134;VILAR DE CANES
12135;CARINYENA
12136;VILAVELLA (LA)
12137;VILLORES
12138;VINAROS
12139;VISTABELLA DEL MAESTRAT
12140;AGUAS BLANCAS
12141;ZORITA DEL MAESTRAZGO
12142;ZUCAINA
12901;ALQUERIAS DEL NIÑO PERDIDALQUE
12902;MASIA PLA DE LLUCH
13001;ABENOJAR
13002;AGUDO
13003;ALAMILLO
13004;ALBALADEJO
13005;ALAMEDA DE CERVERA
13006;ALCOBA
13007;ALCOLEA DE CALATRAVA
13008;ALCUBILLAS
13009;ALDEA DEL REY
13010;ALHAMBRA
13011;ALMADEN
13012;ALMADENEJOS
13013;ALMAGRO
13014;ALMEDINA
13015;ALMODOVAR DEL CAMPO
13016;ALMURADIEL
13017;ANCHURAS
13018;ARENAS DE SAN JUAN
13019;ARGAMASILLA DE ALBA
13020;ARGAMASILLA DE CALATRAVA ARGAM
13021;ARROBA DE LOS MONTES
13022;BALLESTEROS DE CALATRAVA BALLE
13023;BOLAÑOS DE CALATRAVA
13024;BRAZATORTAS
13025;CABEZARADOS
13026;CABEZARRUBIAS DEL PUERTO CABEZ
13027;CALZADA DE CALATRAVA
13028;CAMPO DE CRIPTANA
13029;CAÑADA DE CALATRAVA
13030;CARACUEL DE CALATRAVA
13031;CARRION DE CALATRAVA
13032;CARRIZOSA
13033;CASTELLAR DE SANTIAGO
13034;CASAS (LAS)
13035;CORRAL DE CALATRAVA
13036;CORTIJOS DE ABAJO
13037;COZAR
13038;CHILLON
13039;DAIMIEL
13040;FERNAN CABALLERO
13041;FONTANAREJO
